user_id,ingreso_mensual_mxn,carga_fija_total,gasto_ultimos_15_dias,gasto_acumulado_mes,gasto_real_mes_anterior,historial_mayor_15d,tasa_gasto_diario,gasto_estimado_fin_mes,ingreso_restante_estimado,balance_actual,dias_hasta_deficit
USR-08205,28000,3739.0,0.0,0.0,302.18,True,0.0,0.0,24261.0,24261.0,inf
USR-08206,12000,3646.65,0.0,0.0,0.0,True,0.0,0.0,8353.35,8353.35,inf
USR-08207,12000,6082.0,0.0,0.0,2051.37,True,0.0,0.0,5918.0,5918.0,inf
USR-08208,19500,1146.0,0.0,0.0,8731.48,True,0.0,0.0,18354.0,18354.0,inf
USR-08209,71000,4679.21,0.0,0.0,13341.58,True,0.0,0.0,66320.79,66320.79,inf
USR-08210,14500,1846.0,0.0,0.0,4039.65,True,0.0,0.0,12654.0,12654.0,inf
USR-08211,45000,799.21,0.0,0.0,5988.99,True,0.0,0.0,44200.79,44200.79,inf
USR-08212,10500,2381.74,0.0,0.0,0.0,True,0.0,0.0,8118.26,8118.26,inf
USR-08213,15500,2495.0,0.0,0.0,2327.52,True,0.0,0.0,13005.0,13005.0,inf
USR-08214,22000,1041.87,0.0,0.0,0.0,True,0.0,0.0,20958.13,20958.13,inf
USR-08215,20000,5284.0,0.0,0.0,1085.1599999999999,True,0.0,0.0,14716.0,14716.0,inf
USR-08216,53000,649.0,0.0,0.0,3930.15,True,0.0,0.0,52351.0,52351.0,inf
USR-08217,21000,698.0,0.0,0.0,2879.78,True,0.0,0.0,20302.0,20302.0,inf
USR-08218,11000,4219.889999999999,0.0,0.0,0.0,True,0.0,0.0,6780.110000000001,6780.110000000001,inf
USR-08219,21000,3691.0,0.0,0.0,290.59999999999997,True,0.0,0.0,17309.0,17309.0,inf
USR-08220,44000,1395.0,0.0,0.0,0.0,True,0.0,0.0,42605.0,42605.0,inf
USR-08221,63000,2845.0,0.0,0.0,30761.61,True,0.0,0.0,60155.0,60155.0,inf
USR-08222,24500,1995.0,0.0,0.0,1478.44,True,0.0,0.0,22505.0,22505.0,inf
USR-08223,18500,5285.0,0.0,0.0,1577.6100000000001,True,0.0,0.0,13215.0,13215.0,inf
USR-08224,16500,2708.1400000000003,0.0,0.0,3294.73,True,0.0,0.0,13791.86,13791.86,inf
USR-08225,24000,1645.0,0.0,0.0,0.0,True,0.0,0.0,22355.0,22355.0,inf
USR-08226,4500,0.0,0.0,0.0,0.0,True,0.0,0.0,4500.0,4500.0,inf
USR-08227,29000,1595.0,0.0,0.0,2474.82,True,0.0,0.0,27405.0,27405.0,inf
USR-08228,9000,2344.0,0.0,0.0,1190.87,True,0.0,0.0,6656.0,6656.0,inf
USR-08229,9500,1297.0,0.0,0.0,1068.73,True,0.0,0.0,8203.0,8203.0,inf
USR-08230,11000,1645.0,0.0,0.0,1087.44,True,0.0,0.0,9355.0,9355.0,inf
USR-08231,38000,2093.0,0.0,0.0,9279.95,True,0.0,0.0,35907.0,35907.0,inf
USR-08232,38500,1191.07,0.0,0.0,1090.69,True,0.0,0.0,37308.93,37308.93,inf
USR-08233,8500,1597.0,0.0,0.0,995.13,True,0.0,0.0,6903.0,6903.0,inf
USR-08234,14500,798.0,0.0,0.0,0.0,True,0.0,0.0,13702.0,13702.0,inf
USR-08235,19000,2889.0,0.0,0.0,2447.95,True,0.0,0.0,16111.0,16111.0,inf
USR-08236,48000,1624.6,0.0,0.0,7889.59,True,0.0,0.0,46375.4,46375.4,inf
USR-08237,48000,398.0,0.0,0.0,0.0,True,0.0,0.0,47602.0,47602.0,inf
USR-08238,12000,3330.7200000000003,0.0,0.0,0.0,True,0.0,0.0,8669.279999999999,8669.279999999999,inf
USR-08239,60000,649.0,0.0,0.0,0.0,True,0.0,0.0,59351.0,59351.0,inf
USR-08240,10500,4440.09,1039.9,1039.9,0.0,True,69.32666666666667,2149.126666666667,3910.783333333333,5020.01,72.41095297624771
USR-08241,19500,0.0,0.0,0.0,0.0,True,0.0,0.0,19500.0,19500.0,inf
USR-08242,20500,4290.0,0.0,0.0,1661.6,True,0.0,0.0,16210.0,16210.0,inf
USR-08243,15000,748.0,0.0,0.0,1126.48,True,0.0,0.0,14252.0,14252.0,inf
USR-08244,51000,2483.71,0.0,0.0,26540.17,True,0.0,0.0,48516.29,48516.29,inf
USR-08245,20500,1146.0,0.0,0.0,0.0,True,0.0,0.0,19354.0,19354.0,inf
USR-08246,40500,649.0,0.0,0.0,3588.8599999999997,True,0.0,0.0,39851.0,39851.0,inf
USR-08247,51000,1445.0,0.0,0.0,324.22,True,0.0,0.0,49555.0,49555.0,inf
USR-08248,31500,2095.0,0.0,0.0,6676.41,True,0.0,0.0,29405.0,29405.0,inf
USR-08249,19000,1594.0,0.0,0.0,7373.67,True,0.0,0.0,17406.0,17406.0,inf
USR-08250,13000,4437.0,0.0,0.0,931.3000000000001,True,0.0,0.0,8563.0,8563.0,inf
USR-08251,11500,0.0,0.0,0.0,27.37,True,0.0,0.0,11500.0,11500.0,inf
USR-08252,12500,2660.09,0.0,0.0,1616.36,True,0.0,0.0,9839.91,9839.91,inf
USR-08253,7000,1643.0,0.0,0.0,3000.63,True,0.0,0.0,5357.0,5357.0,inf
USR-08254,19000,0.0,0.0,0.0,379.3,True,0.0,0.0,19000.0,19000.0,inf
USR-08255,33000,1996.0,0.0,0.0,4616.75,True,0.0,0.0,31004.0,31004.0,inf
USR-08256,52000,1396.0,0.0,0.0,3561.09,True,0.0,0.0,50604.0,50604.0,inf
USR-08257,7000,3094.0,0.0,0.0,2206.94,True,0.0,0.0,3906.0,3906.0,inf
USR-08258,12000,5947.37,0.0,0.0,1312.51,True,0.0,0.0,6052.63,6052.63,inf
USR-08259,12000,3593.0,0.0,0.0,2860.49,True,0.0,0.0,8407.0,8407.0,inf
USR-08260,42000,697.0,0.0,0.0,3969.7299999999996,True,0.0,0.0,41303.0,41303.0,inf
USR-08261,20500,4186.16,1132.37,1132.37,1954.46,True,75.49133333333333,2340.231333333333,13973.608666666667,15181.470000000001,201.10215742204406
USR-08262,50000,598.0,0.0,0.0,8834.23,True,0.0,0.0,49402.0,49402.0,inf
USR-08263,15000,397.0,0.0,0.0,943.65,True,0.0,0.0,14603.0,14603.0,inf
USR-08264,33500,671.65,0.0,0.0,2805.8199999999997,True,0.0,0.0,32828.35,32828.35,inf
USR-08265,56000,898.0,0.0,0.0,0.0,True,0.0,0.0,55102.0,55102.0,inf
USR-08266,35500,1547.0,0.0,0.0,234.56,True,0.0,0.0,33953.0,33953.0,inf
USR-08267,73000,149.0,0.0,0.0,10914.65,True,0.0,0.0,72851.0,72851.0,inf
USR-08268,87000,4041.91,0.0,0.0,21968.46,True,0.0,0.0,82958.09,82958.09,inf
USR-08269,34000,1347.0,0.0,0.0,0.0,True,0.0,0.0,32653.0,32653.0,inf
USR-08270,24000,1694.0,0.0,0.0,1954.53,True,0.0,0.0,22306.0,22306.0,inf
USR-08271,74000,4527.639999999999,0.0,0.0,2596.01,True,0.0,0.0,69472.36,69472.36,inf
USR-08272,16000,3093.0,0.0,0.0,2928.48,True,0.0,0.0,12907.0,12907.0,inf
USR-08273,17500,2742.0,0.0,0.0,1399.33,True,0.0,0.0,14758.0,14758.0,inf
USR-08274,13500,0.0,0.0,0.0,447.17,True,0.0,0.0,13500.0,13500.0,inf
USR-08275,31000,3098.21,0.0,0.0,1225.39,True,0.0,0.0,27901.79,27901.79,inf
USR-08276,67000,5172.08,0.0,0.0,22938.309999999998,True,0.0,0.0,61827.92,61827.92,inf
USR-08277,56000,299.0,0.0,0.0,5380.51,True,0.0,0.0,55701.0,55701.0,inf
USR-08278,10500,8908.91,0.0,0.0,619.97,True,0.0,0.0,1591.0900000000001,1591.0900000000001,inf
USR-08279,39000,2593.0,0.0,0.0,2625.29,True,0.0,0.0,36407.0,36407.0,inf
USR-08280,18500,2197.0,0.0,0.0,1602.26,True,0.0,0.0,16303.0,16303.0,inf
USR-08281,9000,2244.0,0.0,0.0,795.6600000000001,True,0.0,0.0,6756.0,6756.0,inf
USR-08282,27000,2342.0,0.0,0.0,1302.83,True,0.0,0.0,24658.0,24658.0,inf
USR-08283,66000,2678.55,0.0,0.0,27650.17,True,0.0,0.0,63321.45,63321.45,inf
USR-08284,18500,0.0,0.0,0.0,0.0,True,0.0,0.0,18500.0,18500.0,inf
USR-08285,21500,4080.56,0.0,0.0,1134.07,True,0.0,0.0,17419.44,17419.44,inf
USR-08286,14500,2104.73,2690.47,2690.47,3354.84,True,179.36466666666666,5560.304666666667,6834.965333333334,9704.800000000001,54.10653157255053
USR-08287,11000,1145.0,0.0,0.0,0.0,True,0.0,0.0,9855.0,9855.0,inf
USR-08288,18500,4238.0,0.0,0.0,0.0,True,0.0,0.0,14262.0,14262.0,inf
USR-08289,24500,4632.08,0.0,0.0,0.0,True,0.0,0.0,19867.92,19867.92,inf
USR-08290,24000,2188.3,0.0,0.0,4770.23,True,0.0,0.0,21811.7,21811.7,inf
USR-08291,11000,0.0,0.0,0.0,0.0,True,0.0,0.0,11000.0,11000.0,inf
USR-08292,30000,9206.17,0.0,0.0,0.0,True,0.0,0.0,20793.83,20793.83,inf
USR-08293,49000,1945.0,0.0,0.0,5371.68,True,0.0,0.0,47055.0,47055.0,inf
USR-08294,26000,0.0,0.0,0.0,0.0,True,0.0,0.0,26000.0,26000.0,inf
USR-08295,7500,2993.0,0.0,0.0,301.1,True,0.0,0.0,4507.0,4507.0,inf
USR-08296,9000,7267.63,0.0,0.0,305.81,True,0.0,0.0,1732.37,1732.37,inf
USR-08297,9500,2941.0,0.0,0.0,1132.91,True,0.0,0.0,6559.0,6559.0,inf
USR-08298,13500,0.0,0.0,0.0,0.0,True,0.0,0.0,13500.0,13500.0,inf
USR-08299,34000,4255.8,0.0,0.0,0.0,True,0.0,0.0,29744.2,29744.2,inf
USR-08300,11500,1597.0,0.0,0.0,0.0,True,0.0,0.0,9903.0,9903.0,inf
USR-08301,60000,2017.68,0.0,0.0,3123.44,True,0.0,0.0,57982.32,57982.32,inf
USR-08302,27500,4286.0,0.0,0.0,2412.82,True,0.0,0.0,23214.0,23214.0,inf
USR-08303,34500,249.0,0.0,0.0,6042.72,True,0.0,0.0,34251.0,34251.0,inf
USR-08304,81000,1147.0,0.0,0.0,0.0,True,0.0,0.0,79853.0,79853.0,inf
USR-08305,11500,0.0,0.0,0.0,0.0,True,0.0,0.0,11500.0,11500.0,inf
USR-08306,32000,2692.0,0.0,0.0,787.62,True,0.0,0.0,29308.0,29308.0,inf
USR-08307,16500,4670.54,0.0,0.0,0.0,True,0.0,0.0,11829.46,11829.46,inf
USR-08308,64000,2293.0,0.0,0.0,24683.35,True,0.0,0.0,61707.0,61707.0,inf
USR-08309,54000,5068.610000000001,0.0,0.0,2453.39,True,0.0,0.0,48931.39,48931.39,inf
USR-08310,13000,0.0,0.0,0.0,0.0,True,0.0,0.0,13000.0,13000.0,inf
USR-08311,34500,2630.49,0.0,0.0,1978.77,True,0.0,0.0,31869.510000000002,31869.510000000002,inf
USR-08312,16000,4662.610000000001,0.0,0.0,1748.82,True,0.0,0.0,11337.39,11337.39,inf
USR-08313,19500,4587.0,0.0,0.0,776.36,True,0.0,0.0,14913.0,14913.0,inf
USR-08314,23000,7533.08,0.0,0.0,0.0,True,0.0,0.0,15466.92,15466.92,inf
USR-08315,32500,5339.55,0.0,0.0,1485.31,True,0.0,0.0,27160.45,27160.45,inf
USR-08316,9500,2642.0,0.0,0.0,286.29,True,0.0,0.0,6858.0,6858.0,inf
USR-08317,22500,0.0,0.0,0.0,0.0,True,0.0,0.0,22500.0,22500.0,inf
USR-08318,7500,6102.14,0.0,0.0,0.0,True,0.0,0.0,1397.8599999999997,1397.8599999999997,inf
USR-08319,10000,998.0,0.0,0.0,0.0,True,0.0,0.0,9002.0,9002.0,inf
USR-08320,25500,5139.0,0.0,0.0,1653.89,True,0.0,0.0,20361.0,20361.0,inf
USR-08321,35000,4071.4700000000003,0.0,0.0,4295.62,True,0.0,0.0,30928.53,30928.53,inf
USR-08322,36000,3022.62,0.0,0.0,5676.48,True,0.0,0.0,32977.38,32977.38,inf
USR-08323,25000,0.0,0.0,0.0,609.14,True,0.0,0.0,25000.0,25000.0,inf
USR-08324,19500,4390.0,0.0,0.0,2707.05,True,0.0,0.0,15110.0,15110.0,inf
USR-08325,32500,0.0,0.0,0.0,0.0,True,0.0,0.0,32500.0,32500.0,inf
USR-08326,38500,198.0,0.0,0.0,1221.4099999999999,True,0.0,0.0,38302.0,38302.0,inf
USR-08327,69000,0.0,0.0,0.0,3801.57,True,0.0,0.0,69000.0,69000.0,inf
USR-08328,18500,1847.0,0.0,0.0,6593.9800000000005,True,0.0,0.0,16653.0,16653.0,inf
USR-08329,21500,1093.37,0.0,0.0,0.0,True,0.0,0.0,20406.63,20406.63,inf
USR-08330,21000,3791.0,0.0,0.0,0.0,True,0.0,0.0,17209.0,17209.0,inf
USR-08331,74000,998.0,0.0,0.0,5882.75,True,0.0,0.0,73002.0,73002.0,inf
USR-08332,20000,946.0,0.0,0.0,7718.54,True,0.0,0.0,19054.0,19054.0,inf
USR-08333,15000,4891.0,0.0,0.0,2482.04,True,0.0,0.0,10109.0,10109.0,inf
USR-08334,41000,798.0,0.0,0.0,3002.17,True,0.0,0.0,40202.0,40202.0,inf
USR-08335,40000,6344.280000000001,0.0,0.0,5719.450000000001,True,0.0,0.0,33655.72,33655.72,inf
USR-08336,39000,1319.69,0.0,0.0,972.06,True,0.0,0.0,37680.31,37680.31,inf
USR-08337,38500,4041.0,0.0,0.0,199.59,True,0.0,0.0,34459.0,34459.0,inf
USR-08338,16000,5783.0,0.0,0.0,685.5999999999999,True,0.0,0.0,10217.0,10217.0,inf
USR-08339,33500,0.0,0.0,0.0,160.87,True,0.0,0.0,33500.0,33500.0,inf
USR-08340,20000,1396.0,0.0,0.0,30780.61,True,0.0,0.0,18604.0,18604.0,inf
USR-08341,12500,3840.0,0.0,0.0,7743.870000000001,True,0.0,0.0,8660.0,8660.0,inf
USR-08342,29500,7131.0,0.0,0.0,575.04,True,0.0,0.0,22369.0,22369.0,inf
USR-08343,8500,5881.58,0.0,0.0,804.64,True,0.0,0.0,2618.42,2618.42,inf
USR-08344,25000,2093.0,0.0,0.0,2639.81,True,0.0,0.0,22907.0,22907.0,inf
USR-08345,19500,5588.0,0.0,0.0,1650.32,True,0.0,0.0,13912.0,13912.0,inf
USR-08346,15000,0.0,0.0,0.0,0.0,True,0.0,0.0,15000.0,15000.0,inf
USR-08347,13000,0.0,0.0,0.0,0.0,True,0.0,0.0,13000.0,13000.0,inf
USR-08348,93000,5695.02,0.0,0.0,11314.31,True,0.0,0.0,87304.98,87304.98,inf
USR-08349,72000,1198.0,0.0,0.0,3620.88,True,0.0,0.0,70802.0,70802.0,inf
USR-08350,46000,948.0,0.0,0.0,14481.880000000001,True,0.0,0.0,45052.0,45052.0,inf
USR-08351,24500,698.0,0.0,0.0,0.0,True,0.0,0.0,23802.0,23802.0,inf
USR-08352,14500,0.0,0.0,0.0,0.0,True,0.0,0.0,14500.0,14500.0,inf
USR-08353,7000,1993.0,0.0,0.0,2121.69,True,0.0,0.0,5007.0,5007.0,inf
USR-08354,28500,3790.0,0.0,0.0,72.77,True,0.0,0.0,24710.0,24710.0,inf
USR-08355,21000,6137.0,0.0,0.0,1327.23,True,0.0,0.0,14863.0,14863.0,inf
USR-08356,29500,3840.66,0.0,0.0,1954.37,True,0.0,0.0,25659.34,25659.34,inf
USR-08357,15500,8630.0,0.0,0.0,1562.4,True,0.0,0.0,6870.0,6870.0,inf
USR-08358,15500,2044.0,0.0,0.0,5897.51,True,0.0,0.0,13456.0,13456.0,inf
USR-08359,57000,0.0,0.0,0.0,0.0,True,0.0,0.0,57000.0,57000.0,inf
USR-08360,8000,0.0,0.0,0.0,0.0,True,0.0,0.0,8000.0,8000.0,inf
USR-08361,56000,946.0,0.0,0.0,4769.29,True,0.0,0.0,55054.0,55054.0,inf
USR-08362,77000,349.0,0.0,0.0,0.0,True,0.0,0.0,76651.0,76651.0,inf
USR-08363,24000,3989.0,0.0,0.0,893.37,True,0.0,0.0,20011.0,20011.0,inf
USR-08364,17500,3393.0,0.0,0.0,2013.13,True,0.0,0.0,14107.0,14107.0,inf
USR-08365,25000,4521.0599999999995,1227.81,1227.81,0.0,True,81.854,2537.474,17941.466,19251.13,235.1886285337308
USR-08366,26500,0.0,0.0,0.0,0.0,True,0.0,0.0,26500.0,26500.0,inf
USR-08367,10000,4288.0,0.0,0.0,1989.56,True,0.0,0.0,5712.0,5712.0,inf
USR-08368,9500,0.0,0.0,0.0,0.0,True,0.0,0.0,9500.0,9500.0,inf
USR-08369,21500,3788.0,0.0,0.0,0.0,True,0.0,0.0,17712.0,17712.0,inf
USR-08370,22500,4139.0,0.0,0.0,453.6,True,0.0,0.0,18361.0,18361.0,inf
USR-08371,73000,1643.0,0.0,0.0,3995.12,True,0.0,0.0,71357.0,71357.0,inf
USR-08372,23000,7481.0,0.0,0.0,1545.8700000000001,True,0.0,0.0,15519.0,15519.0,inf
USR-08373,48000,3692.0,0.0,0.0,7440.8,True,0.0,0.0,44308.0,44308.0,inf
USR-08374,49000,3269.09,0.0,0.0,6064.65,True,0.0,0.0,45730.91,45730.91,inf
USR-08375,24500,2847.83,0.0,0.0,0.0,True,0.0,0.0,21652.17,21652.17,inf
USR-08376,91000,2193.76,0.0,0.0,8496.15,True,0.0,0.0,88806.24,88806.24,inf
USR-08377,21500,1097.0,0.0,0.0,810.87,True,0.0,0.0,20403.0,20403.0,inf
USR-08378,25500,3142.0,0.0,0.0,602.62,True,0.0,0.0,22358.0,22358.0,inf
USR-08379,95000,548.0,0.0,0.0,0.0,True,0.0,0.0,94452.0,94452.0,inf
USR-08380,62000,798.0,0.0,0.0,6278.46,True,0.0,0.0,61202.0,61202.0,inf
USR-08381,19500,4636.0,0.0,0.0,1282.29,True,0.0,0.0,14864.0,14864.0,inf
USR-08382,18000,8124.37,0.0,0.0,980.51,True,0.0,0.0,9875.630000000001,9875.630000000001,inf
USR-08383,54000,1657.34,0.0,0.0,23005.059999999998,True,0.0,0.0,52342.66,52342.66,inf
USR-08384,33500,6282.12,0.0,0.0,4642.32,True,0.0,0.0,27217.88,27217.88,inf
USR-08385,24500,449.0,0.0,0.0,248.85,True,0.0,0.0,24051.0,24051.0,inf
USR-08386,60000,0.0,0.0,0.0,16777.260000000002,True,0.0,0.0,60000.0,60000.0,inf
USR-08387,9500,748.0,0.0,0.0,1504.75,True,0.0,0.0,8752.0,8752.0,inf
USR-08388,59000,5079.639999999999,0.0,0.0,60.18,True,0.0,0.0,53920.36,53920.36,inf
USR-08389,16000,0.0,0.0,0.0,383.61,True,0.0,0.0,16000.0,16000.0,inf
USR-08390,9500,5087.0,0.0,0.0,865.8199999999999,True,0.0,0.0,4413.0,4413.0,inf
USR-08391,79000,1717.69,0.0,0.0,13055.51,True,0.0,0.0,77282.31,77282.31,inf
USR-08392,18000,0.0,0.0,0.0,0.0,True,0.0,0.0,18000.0,18000.0,inf
USR-08393,45000,0.0,0.0,0.0,0.0,True,0.0,0.0,45000.0,45000.0,inf
USR-08394,7500,2639.42,0.0,0.0,1960.75,True,0.0,0.0,4860.58,4860.58,inf
USR-08395,20500,1846.0,0.0,0.0,7480.35,True,0.0,0.0,18654.0,18654.0,inf
USR-08396,46000,998.0,0.0,0.0,76.85,True,0.0,0.0,45002.0,45002.0,inf
USR-08397,8500,1097.0,0.0,0.0,469.57,True,0.0,0.0,7403.0,7403.0,inf
USR-08398,31000,2694.0,0.0,0.0,2498.31,True,0.0,0.0,28306.0,28306.0,inf
USR-08399,19000,2047.0,0.0,0.0,2218.64,True,0.0,0.0,16953.0,16953.0,inf
USR-08400,36500,1046.0,0.0,0.0,2700.54,True,0.0,0.0,35454.0,35454.0,inf
USR-08401,17000,3713.14,0.0,0.0,0.0,True,0.0,0.0,13286.86,13286.86,inf
USR-08402,55000,2295.0,0.0,0.0,2990.58,True,0.0,0.0,52705.0,52705.0,inf
USR-08403,36000,1048.0,0.0,0.0,4751.43,True,0.0,0.0,34952.0,34952.0,inf
USR-08404,34500,746.0,0.0,0.0,3363.59,True,0.0,0.0,33754.0,33754.0,inf
USR-08405,18000,5784.0,0.0,0.0,4036.83,True,0.0,0.0,12216.0,12216.0,inf
USR-08406,16500,3549.98,0.0,0.0,976.22,True,0.0,0.0,12950.02,12950.02,inf
USR-08407,54000,1446.0,0.0,0.0,3600.59,True,0.0,0.0,52554.0,52554.0,inf
USR-08408,19000,1597.0,0.0,0.0,195.88,True,0.0,0.0,17403.0,17403.0,inf
USR-08409,14500,4439.0,0.0,0.0,0.0,True,0.0,0.0,10061.0,10061.0,inf
USR-08410,19000,3519.5299999999997,0.0,0.0,0.0,True,0.0,0.0,15480.470000000001,15480.470000000001,inf
USR-08411,18000,7181.0,0.0,0.0,83.17,True,0.0,0.0,10819.0,10819.0,inf
USR-08412,29000,1996.0,0.0,0.0,1789.77,True,0.0,0.0,27004.0,27004.0,inf
USR-08413,19500,4837.0,0.0,0.0,870.87,True,0.0,0.0,14663.0,14663.0,inf
USR-08414,16000,0.0,0.0,0.0,0.0,True,0.0,0.0,16000.0,16000.0,inf
USR-08415,22000,149.0,0.0,0.0,0.0,True,0.0,0.0,21851.0,21851.0,inf
USR-08416,13000,3490.0,0.0,0.0,840.21,True,0.0,0.0,9510.0,9510.0,inf
USR-08417,17500,349.0,0.0,0.0,0.0,True,0.0,0.0,17151.0,17151.0,inf
USR-08418,20000,0.0,0.0,0.0,0.0,True,0.0,0.0,20000.0,20000.0,inf
USR-08419,54000,1246.0,0.0,0.0,2157.25,True,0.0,0.0,52754.0,52754.0,inf
USR-08420,27000,0.0,0.0,0.0,0.0,True,0.0,0.0,27000.0,27000.0,inf
USR-08421,33000,2971.7799999999997,0.0,0.0,0.0,True,0.0,0.0,30028.22,30028.22,inf
USR-08422,16500,3592.0,0.0,0.0,0.0,True,0.0,0.0,12908.0,12908.0,inf
USR-08423,25500,0.0,0.0,0.0,0.0,True,0.0,0.0,25500.0,25500.0,inf
USR-08424,11000,6541.1,0.0,0.0,2087.62,True,0.0,0.0,4458.9,4458.9,inf
USR-08425,22000,4985.0,0.0,0.0,207.03,True,0.0,0.0,17015.0,17015.0,inf
USR-08426,13500,0.0,0.0,0.0,0.0,True,0.0,0.0,13500.0,13500.0,inf
USR-08427,14000,5528.88,0.0,0.0,778.56,True,0.0,0.0,8471.119999999999,8471.119999999999,inf
USR-08428,33500,653.3,1074.56,1074.56,1669.64,True,71.63733333333333,2220.757333333333,30625.942666666666,31772.139999999996,443.51371724240613
USR-08429,56000,1446.0,0.0,0.0,1196.69,True,0.0,0.0,54554.0,54554.0,inf
USR-08430,32000,946.0,0.0,0.0,5649.46,True,0.0,0.0,31054.0,31054.0,inf
USR-08431,39500,1995.0,0.0,0.0,0.0,True,0.0,0.0,37505.0,37505.0,inf
USR-08432,23000,5687.0,0.0,0.0,3565.34,True,0.0,0.0,17313.0,17313.0,inf
USR-08433,10000,1268.15,877.0,877.0,0.0,True,58.46666666666667,1812.4666666666667,6919.383333333333,7854.85,134.34749144811857
USR-08434,24500,6933.0,0.0,0.0,2403.79,True,0.0,0.0,17567.0,17567.0,inf
USR-08435,32500,0.0,0.0,0.0,0.0,True,0.0,0.0,32500.0,32500.0,inf
USR-08436,70000,847.0,0.0,0.0,0.0,True,0.0,0.0,69153.0,69153.0,inf
USR-08437,17500,2043.0,0.0,0.0,1394.06,True,0.0,0.0,15457.0,15457.0,inf
USR-08438,71000,3091.8900000000003,0.0,0.0,5347.72,True,0.0,0.0,67908.11,67908.11,inf
USR-08439,10500,5836.0,0.0,0.0,3032.0,True,0.0,0.0,4664.0,4664.0,inf
USR-08440,36000,548.0,0.0,0.0,1528.2800000000002,True,0.0,0.0,35452.0,35452.0,inf
USR-08441,19000,0.0,0.0,0.0,0.0,True,0.0,0.0,19000.0,19000.0,inf
USR-08442,35500,10407.43,0.0,0.0,383.73,True,0.0,0.0,25092.57,25092.57,inf
USR-08443,64000,4890.0,0.0,0.0,3462.83,True,0.0,0.0,59110.0,59110.0,inf
USR-08444,55000,2246.0,0.0,0.0,5774.2,True,0.0,0.0,52754.0,52754.0,inf
USR-08445,21500,3307.15,0.0,0.0,0.0,True,0.0,0.0,18192.85,18192.85,inf
USR-08446,13000,7434.0,0.0,0.0,1383.86,True,0.0,0.0,5566.0,5566.0,inf
USR-08447,28500,7336.0,0.0,0.0,1242.5500000000002,True,0.0,0.0,21164.0,21164.0,inf
USR-08448,13500,0.0,0.0,0.0,0.0,True,0.0,0.0,13500.0,13500.0,inf
USR-08449,19500,1470.7,0.0,0.0,0.0,True,0.0,0.0,18029.3,18029.3,inf
USR-08450,9500,6095.42,0.0,0.0,4422.98,True,0.0,0.0,3404.58,3404.58,inf
USR-08451,57500,996.0,0.0,0.0,2779.07,True,0.0,0.0,56504.0,56504.0,inf
USR-08452,28000,0.0,0.0,0.0,0.0,True,0.0,0.0,28000.0,28000.0,inf
USR-08453,9500,0.0,0.0,0.0,0.0,True,0.0,0.0,9500.0,9500.0,inf
USR-08454,24000,3854.69,0.0,0.0,911.31,True,0.0,0.0,20145.31,20145.31,inf
USR-08455,50000,5812.4,0.0,0.0,2321.57,True,0.0,0.0,44187.6,44187.6,inf
USR-08456,6500,1745.0,0.0,0.0,0.0,True,0.0,0.0,4755.0,4755.0,inf
USR-08457,32500,569.97,0.0,0.0,3576.66,True,0.0,0.0,31930.03,31930.03,inf
USR-08458,9500,4539.0,0.0,0.0,1198.74,True,0.0,0.0,4961.0,4961.0,inf
USR-08459,13500,4188.469999999999,0.0,0.0,936.08,True,0.0,0.0,9311.53,9311.53,inf
USR-08460,8500,1546.0,0.0,0.0,807.92,True,0.0,0.0,6954.0,6954.0,inf
USR-08461,28000,1235.5,0.0,0.0,3410.49,True,0.0,0.0,26764.5,26764.5,inf
USR-08462,34000,3901.55,0.0,0.0,1571.94,True,0.0,0.0,30098.45,30098.45,inf
USR-08463,22500,0.0,0.0,0.0,0.0,True,0.0,0.0,22500.0,22500.0,inf
USR-08464,11000,2742.0,0.0,0.0,882.38,True,0.0,0.0,8258.0,8258.0,inf
USR-08465,60000,99.0,0.0,0.0,3265.68,True,0.0,0.0,59901.0,59901.0,inf
USR-08466,17000,1896.0,0.0,0.0,337.56,True,0.0,0.0,15104.0,15104.0,inf
USR-08467,13000,4440.0,0.0,0.0,1031.44,True,0.0,0.0,8560.0,8560.0,inf
USR-08468,56000,1796.0,0.0,0.0,4210.23,True,0.0,0.0,54204.0,54204.0,inf
USR-08469,52000,1396.0,0.0,0.0,3420.9100000000003,True,0.0,0.0,50604.0,50604.0,inf
USR-08470,54000,1797.0,0.0,0.0,0.0,True,0.0,0.0,52203.0,52203.0,inf
USR-08471,5000,0.0,0.0,0.0,0.0,True,0.0,0.0,5000.0,5000.0,inf
USR-08472,11500,3488.0,0.0,0.0,356.72999999999996,True,0.0,0.0,8012.0,8012.0,inf
USR-08473,18500,4838.0,0.0,0.0,1904.1,True,0.0,0.0,13662.0,13662.0,inf
USR-08474,26500,5087.0,0.0,0.0,42.33,True,0.0,0.0,21413.0,21413.0,inf
USR-08475,23500,3440.0,0.0,0.0,423.09000000000003,True,0.0,0.0,20060.0,20060.0,inf
USR-08476,23500,4766.68,0.0,0.0,3814.83,True,0.0,0.0,18733.32,18733.32,inf
USR-08477,36500,2441.77,0.0,0.0,471.23,True,0.0,0.0,34058.23,34058.23,inf
USR-08478,28500,5588.0,0.0,0.0,1981.98,True,0.0,0.0,22912.0,22912.0,inf
USR-08479,28000,1631.36,0.0,0.0,5492.77,True,0.0,0.0,26368.64,26368.64,inf
