user_id,score_propension,segmento_upsell,cashback_perdido_mes,nomina_domiciliada,menciona_beneficios,satisfaccion_1_10
USR-10667,46.79,B,23.24,False,0,8.0
USR-11393,46.78,B,0.0,True,0,10.0
USR-05069,46.77,B,13.89,False,0,9.0
USR-07355,46.75,B,12.76,False,0,9.0
USR-06601,46.72,B,4.15,False,1,7.0
USR-11105,46.71,B,12.45,False,0,10.0
USR-14213,46.71,B,0.0,True,0,10.0
USR-03188,46.7,B,0.0,True,0,6.0
USR-01699,46.7,B,0.0,True,0,10.0
USR-00312,46.7,B,0.0,True,0,9.0
USR-07725,46.7,B,0.0,True,0,7.0
USR-10133,46.68,B,14.9,False,0,10.0
USR-13465,46.66,B,0.0,False,1,7.0
USR-04722,46.65,B,11.32,False,0,9.0
USR-13911,46.65,B,6.47,True,0,7.0
USR-12203,46.65,B,9.07,True,0,5.0
USR-00344,46.65,B,0.0,True,0,9.0
USR-00235,46.64,B,0.0,True,0,6.0
USR-11703,46.63,B,27.16,False,0,7.0
USR-13692,46.62,B,0.0,False,1,10.0
USR-01671,46.54,B,0.0,True,0,9.0
USR-03703,46.53,B,1.03,False,0,10.0
USR-00630,46.53,B,10.86,False,0,10.0
USR-07308,46.52,B,6.95,False,0,7.0
USR-02596,46.51,B,6.95,False,0,7.0
USR-04606,46.47,B,9.78,True,0,5.0
USR-13077,46.47,B,0.0,True,0,10.0
USR-11511,46.46,B,9.0,False,0,7.0
USR-13400,46.45,B,6.35,False,0,7.0
USR-10868,46.44,B,5.1,True,0,6.0
USR-13398,46.44,B,14.91,False,0,6.0
USR-09373,46.42,B,41.97,False,0,5.0
USR-03382,46.42,B,13.83,False,0,9.0
USR-11008,46.41,B,13.86,False,0,7.0
USR-03835,46.4,B,8.25,True,0,8.0
USR-05972,46.4,B,0.0,True,0,8.0
USR-14664,46.38,B,7.96,False,0,10.0
USR-03319,46.36,B,14.49,False,0,8.0
USR-09523,46.36,B,0.0,True,0,8.0
USR-03824,46.36,B,83.96,False,0,7.0
USR-13045,46.35,B,13.65,False,0,10.0
USR-07690,46.35,B,5.78,True,0,7.0
USR-04898,46.34,B,0.0,True,0,7.0
USR-14198,46.34,B,3.53,True,0,7.0
USR-09108,46.33,B,0.0,True,0,10.0
USR-01692,46.31,B,6.07,False,0,8.0
USR-06288,46.31,B,14.18,False,0,8.0
USR-06736,46.31,B,0.0,True,0,9.0
USR-11872,46.29,B,5.27,False,0,9.0
USR-12333,46.28,B,0.0,True,0,8.0
USR-11227,46.27,B,15.61,True,0,3.0
USR-06621,46.27,B,0.0,True,0,7.0
USR-08726,46.26,B,4.31,True,0,7.0
USR-01239,46.24,B,7.57,False,0,8.0
USR-13774,46.23,B,0.0,True,0,7.0
USR-03646,46.21,B,0.0,True,0,6.0
USR-05219,46.19,B,0.0,True,0,10.0
USR-09608,46.19,B,6.83,False,0,7.0
USR-01039,46.18,B,0.0,True,0,10.0
USR-14812,46.17,B,0.0,True,0,10.0
USR-02711,46.17,B,11.54,False,0,7.0
USR-11285,46.16,B,11.06,False,0,9.0
USR-01766,46.16,B,10.34,True,0,5.0
USR-01887,46.14,B,0.0,True,0,8.0
USR-11288,46.11,B,0.0,True,0,9.0
USR-02758,46.1,B,0.0,True,0,8.0
USR-11197,46.08,B,1.2,True,0,7.0
USR-03397,46.08,B,0.0,True,0,9.0
USR-12124,46.07,B,17.61,False,0,10.0
USR-04862,46.06,B,0.0,True,0,10.0
USR-13532,46.05,B,4.35,True,0,6.0
USR-09766,46.03,B,8.66,False,0,8.0
USR-13507,46.01,B,12.85,True,0,6.0
USR-08115,46.0,B,5.53,False,0,8.0
USR-10062,45.99,B,9.29,False,0,9.0
USR-07556,45.99,B,0.0,True,0,8.0
USR-03354,45.98,B,0.0,True,0,9.0
USR-03101,45.98,B,6.57,True,0,3.0
USR-05486,45.95,B,11.85,False,0,7.0
USR-08319,45.95,B,0.0,True,0,8.0
USR-08474,45.95,B,0.42,False,0,10.0
USR-09768,45.95,B,0.0,True,0,8.0
USR-01314,45.94,B,0.0,True,0,8.0
USR-08098,45.92,B,0.0,True,0,6.0
USR-13245,45.92,B,0.0,True,0,9.0
USR-00932,45.9,B,0.0,True,0,10.0
USR-03533,45.9,B,0.0,True,0,9.0
USR-08680,45.88,B,0.0,True,0,7.0
USR-10756,45.87,B,0.0,True,0,7.0
USR-03895,45.86,B,0.0,True,0,6.0
USR-00298,45.86,B,0.0,True,0,6.0
USR-06213,45.82,B,9.7,False,0,9.0
USR-04290,45.81,B,0.0,True,0,9.0
USR-13555,45.81,B,3.61,True,0,5.0
USR-13751,45.8,B,9.85,False,0,7.0
USR-09142,45.79,B,13.47,False,0,7.0
USR-04004,45.78,B,14.37,False,0,7.0
USR-02138,45.78,B,6.61,False,0,10.0
USR-12944,45.78,B,15.12,False,0,7.0
USR-00864,45.77,B,3.79,False,0,9.0
USR-05402,45.74,B,13.5,False,0,8.0
USR-14105,45.74,B,13.73,False,0,8.0
USR-03349,45.72,B,40.28,False,0,6.0
USR-14760,45.71,B,9.57,False,0,6.0
USR-06298,45.7,B,8.1,True,0,6.0
USR-12862,45.69,B,28.98,False,0,7.0
USR-14387,45.68,B,3.21,True,0,7.0
USR-09179,45.67,B,1.43,True,0,7.0
USR-04306,45.67,B,22.74,False,0,7.0
USR-05862,45.66,B,10.08,False,0,8.0
USR-04158,45.66,B,0.0,True,0,7.0
USR-07454,45.65,B,12.3,False,0,7.0
USR-01171,45.64,B,8.95,False,0,9.0
USR-07479,45.64,B,0.0,True,0,10.0
USR-01722,45.63,B,0.0,True,0,6.0
USR-07824,45.62,B,0.0,True,0,7.0
USR-08647,45.61,B,8.31,False,0,10.0
USR-10820,45.61,B,9.92,False,0,9.0
USR-12552,45.6,B,14.81,True,0,4.0
USR-08058,45.59,B,0.0,True,0,9.0
USR-00483,45.59,B,0.0,True,0,7.0
USR-11988,45.58,B,16.17,False,0,7.0
USR-11798,45.58,B,1.44,True,0,10.0
USR-10124,45.58,B,45.2,False,0,7.0
USR-06717,45.56,B,0.0,True,0,8.0
USR-13377,45.55,B,10.95,True,0,5.0
USR-07164,45.54,B,0.0,True,0,8.0
USR-02782,45.54,B,14.88,False,0,7.0
USR-10429,45.52,B,0.0,True,0,8.0
USR-11498,45.52,B,0.0,True,0,8.0
USR-13621,45.51,B,13.85,True,0,5.0
USR-02705,45.51,B,8.86,True,0,6.0
USR-07076,45.49,B,10.97,False,1,6.0
USR-05929,45.49,B,13.72,False,0,7.0
USR-10812,45.48,B,0.0,True,0,8.0
USR-08958,45.47,B,0.0,True,0,9.0
USR-00619,45.46,B,26.53,False,0,7.0
USR-02606,45.44,B,0.0,True,0,7.0
USR-00897,45.44,B,12.9,False,0,7.0
USR-06193,45.4,B,15.42,True,0,5.0
USR-14447,45.4,B,0.0,True,0,9.0
USR-11520,45.4,B,0.0,True,0,10.0
USR-10914,45.4,B,13.94,False,0,8.0
USR-11075,45.39,B,3.84,True,0,4.0
USR-12097,45.39,B,0.0,True,0,9.0
USR-14415,45.38,B,16.14,False,0,7.0
USR-07805,45.38,B,13.43,True,0,3.0
USR-13460,45.37,B,4.62,False,0,10.0
USR-06963,45.37,B,0.23,False,0,9.0
USR-07049,45.34,B,0.0,True,0,9.0
USR-01769,45.34,B,0.0,True,0,9.0
USR-02541,45.32,B,4.89,False,0,8.0
USR-08664,45.31,B,2.19,False,0,9.0
USR-06744,45.3,B,23.11,False,0,7.0
USR-08189,45.3,B,0.0,True,0,7.0
USR-03990,45.29,B,14.12,False,0,7.0
USR-10761,45.29,B,0.0,True,0,10.0
USR-07389,45.27,B,3.65,True,0,6.0
USR-01317,45.26,B,2.77,False,0,10.0
USR-07059,45.26,B,6.79,False,0,8.0
USR-05392,45.26,B,0.0,True,0,9.0
USR-11536,45.26,B,40.3,False,0,7.0
USR-14531,45.25,B,7.3,False,0,7.0
USR-08770,45.25,B,0.0,True,0,6.0
USR-03803,45.25,B,8.35,False,0,7.0
USR-01415,45.23,B,22.47,False,0,7.0
USR-11920,45.23,B,8.09,False,0,10.0
USR-05932,45.22,B,16.84,True,0,5.0
USR-12750,45.21,B,21.93,True,0,4.0
USR-05439,45.21,B,6.32,False,0,10.0
USR-11106,45.21,B,0.0,True,0,7.0
USR-13317,45.2,B,0.0,True,0,7.0
USR-11104,45.2,B,7.18,False,0,10.0
USR-06759,45.19,B,7.88,False,1,4.0
USR-03440,45.19,B,0.0,True,0,7.0
USR-01112,45.18,B,0.0,True,0,8.0
USR-06842,45.17,B,12.41,False,0,7.0
USR-02003,45.16,B,24.38,False,0,7.0
USR-09008,45.15,B,18.43,False,0,7.0
USR-03002,45.14,B,2.7,False,0,7.0
USR-14922,45.14,B,0.0,True,0,6.0
USR-02222,45.13,B,0.0,True,0,10.0
USR-04849,45.13,B,8.25,False,0,7.0
USR-10565,45.12,B,2.78,True,0,9.0
USR-07940,45.12,B,12.83,False,0,8.0
USR-10134,45.09,B,11.28,False,0,10.0
USR-10587,45.07,B,16.92,False,0,9.0
USR-09071,45.07,B,5.61,False,0,7.0
USR-09070,45.07,B,16.82,False,0,9.0
USR-12885,45.07,B,0.0,False,1,7.0
USR-04517,45.06,B,0.0,True,0,10.0
USR-06457,45.05,B,0.0,True,0,7.0
USR-09061,45.04,B,28.03,False,0,7.0
USR-05733,45.04,B,8.9,False,0,8.0
USR-12052,45.03,B,5.16,False,0,9.0
USR-02967,45.01,B,10.04,True,0,4.0
USR-10403,45.01,B,3.99,True,0,4.0
USR-10580,45.01,B,21.64,False,0,7.0
USR-03770,45.0,B,0.0,True,0,10.0
USR-13360,45.0,B,10.66,False,0,9.0
USR-05820,45.0,B,0.0,True,0,9.0
USR-11041,44.99,B,0.0,True,0,7.0
USR-10184,44.98,B,4.4,True,0,6.0
USR-09573,44.98,B,10.97,True,0,4.0
USR-06494,44.98,B,0.0,True,0,10.0
USR-06908,44.93,B,0.0,True,0,8.0
USR-02851,44.93,B,0.0,True,0,6.0
USR-11193,44.92,B,1.13,False,0,10.0
USR-11341,44.91,B,3.47,True,0,5.0
USR-12816,44.89,B,0.0,True,0,8.0
USR-13595,44.88,B,24.31,False,0,7.0
USR-06823,44.88,B,6.67,True,0,3.0
USR-12548,44.88,B,7.26,False,0,7.0
USR-12874,44.88,B,2.03,True,0,5.0
USR-00348,44.87,B,4.06,False,0,7.0
USR-02563,44.87,B,0.0,True,0,8.0
USR-13517,44.86,B,8.81,True,0,6.0
USR-11532,44.85,B,0.0,True,0,8.0
USR-05274,44.84,B,14.3,False,0,8.0
USR-01366,44.82,B,0.0,True,0,7.0
USR-03655,44.82,B,8.45,False,1,5.0
USR-13966,44.81,B,0.0,True,0,7.0
USR-03547,44.81,B,0.61,False,0,10.0
USR-14007,44.8,B,11.65,False,0,7.0
USR-10744,44.79,B,4.46,False,0,8.0
USR-05021,44.78,B,1.91,True,0,7.0
USR-06167,44.78,B,0.0,True,0,10.0
USR-12793,44.76,B,6.05,False,0,7.0
USR-02477,44.75,B,0.79,False,0,9.0
USR-05269,44.75,B,21.31,False,0,7.0
USR-00513,44.74,B,12.46,True,0,5.0
USR-08234,44.74,B,0.0,True,1,6.0
USR-13446,44.73,B,4.48,False,0,9.0
USR-06836,44.73,B,7.9,True,0,5.0
USR-11677,44.72,B,9.09,True,0,6.0
USR-08915,44.71,B,0.0,True,0,8.0
USR-09863,44.71,B,0.0,True,0,9.0
USR-08838,44.71,B,14.65,True,0,6.0
USR-09154,44.7,B,0.0,True,0,7.0
USR-03220,44.7,B,7.45,False,0,7.0
USR-11858,44.68,B,13.14,False,0,7.0
USR-06081,44.66,B,0.9,False,0,7.0
USR-06765,44.66,B,0.0,True,0,6.0
USR-05633,44.66,B,11.72,True,0,4.0
USR-07537,44.66,B,0.0,True,0,9.0
USR-08059,44.65,B,17.68,False,0,8.0
USR-07869,44.65,B,0.0,True,0,6.0
USR-02790,44.64,B,9.36,True,0,7.0
USR-04608,44.64,B,29.0,False,0,7.0
USR-09677,44.59,B,0.0,True,0,8.0
USR-11311,44.59,B,4.62,False,0,8.0
USR-06044,44.59,B,0.0,True,0,6.0
USR-02328,44.59,B,0.0,True,0,6.0
USR-00187,44.59,B,0.0,True,1,4.0
USR-07398,44.58,B,5.64,True,0,4.0
USR-12740,44.57,B,0.6,True,0,4.0
USR-10993,44.56,B,13.02,False,1,4.0
USR-12046,44.54,B,0.0,True,0,9.0
USR-13151,44.53,B,5.0,False,0,10.0
USR-02375,44.53,B,0.0,True,0,9.0
USR-01041,44.52,B,8.6,False,0,7.0
USR-08182,44.52,B,0.0,True,0,10.0
USR-09800,44.51,B,0.0,True,0,6.0
USR-09721,44.51,B,0.0,True,0,9.0
USR-15000,44.51,B,6.34,False,0,8.0
USR-01619,44.5,B,0.0,True,1,4.0
USR-02852,44.49,B,8.2,True,0,6.0
USR-02388,44.48,B,12.83,False,0,7.0
USR-12158,44.47,B,8.95,False,0,10.0
USR-08938,44.47,B,14.15,False,0,7.0
USR-14533,44.45,B,8.78,True,0,7.0
USR-09965,44.45,B,13.14,False,0,8.0
USR-10249,44.44,B,55.03,False,0,7.0
USR-00054,44.44,B,0.0,True,0,6.0
USR-00098,44.42,B,9.6,False,0,8.0
USR-06567,44.4,B,24.26,False,0,7.0
USR-10800,44.4,B,9.86,False,0,8.0
USR-04335,44.4,B,20.91,False,0,7.0
USR-07214,44.36,B,0.0,False,1,9.0
USR-06875,44.35,B,16.97,False,0,7.0
USR-03978,44.35,B,0.0,True,0,7.0
USR-12679,44.33,B,0.0,True,0,7.0
USR-12899,44.32,B,16.83,False,0,7.0
USR-00420,44.3,B,0.0,True,0,6.0
USR-14671,44.3,B,0.0,True,0,8.0
USR-10139,44.3,B,27.22,False,0,6.0
USR-09628,44.3,B,0.0,True,0,9.0
USR-05955,44.29,B,16.31,False,0,7.0
USR-04959,44.29,B,7.58,False,0,9.0
USR-00865,44.28,B,12.62,True,0,5.0
USR-02899,44.28,B,13.78,False,0,7.0
USR-07481,44.27,B,0.0,True,0,6.0
USR-05777,44.25,B,0.0,True,0,6.0
USR-05103,44.25,B,20.76,False,0,7.0
USR-10285,44.25,B,0.0,True,0,9.0
USR-11818,44.24,B,8.26,False,0,8.0
USR-07835,44.24,B,0.0,True,0,7.0
USR-13501,44.23,B,4.35,True,0,6.0
USR-02845,44.23,B,1.26,True,0,5.0
USR-04726,44.22,B,2.73,True,0,7.0
USR-02597,44.21,B,7.93,True,0,4.0
USR-06180,44.21,B,9.76,False,0,9.0
USR-07708,44.2,B,0.0,True,0,9.0
USR-00679,44.2,B,0.0,True,0,8.0
USR-01516,44.19,B,0.0,True,0,9.0
USR-07925,44.19,B,0.0,True,0,6.0
USR-08114,44.18,B,5.67,True,0,7.0
USR-08862,44.17,B,0.0,True,0,9.0
USR-06608,44.17,B,5.64,False,0,7.0
USR-04008,44.17,B,0.0,True,0,7.0
USR-10949,44.16,B,10.04,False,0,10.0
USR-08908,44.15,B,0.0,True,0,7.0
USR-14265,44.14,B,0.0,True,0,10.0
USR-12437,44.13,B,8.94,True,0,7.0
USR-03350,44.12,B,0.0,True,0,9.0
USR-06615,44.12,B,0.0,True,0,10.0
USR-13549,44.1,B,8.56,False,1,7.0
USR-03081,44.09,B,21.19,False,0,6.0
USR-04741,44.08,B,0.0,True,0,10.0
USR-01687,44.08,B,0.0,True,0,8.0
USR-01581,44.08,B,27.12,False,0,4.0
USR-05374,44.07,B,0.0,True,0,8.0
USR-04097,44.07,B,12.53,False,0,7.0
USR-03446,44.05,B,14.17,False,0,9.0
USR-13425,44.04,B,3.33,False,0,7.0
USR-11103,44.04,B,8.08,False,0,7.0
USR-14361,44.04,B,0.0,True,0,7.0
USR-02280,44.03,B,0.0,True,0,6.0
USR-14970,44.02,B,5.49,False,0,9.0
USR-04674,44.02,B,2.63,True,0,6.0
USR-09034,44.01,B,4.2,False,0,9.0
USR-12760,44.01,B,0.0,True,0,7.0
USR-04903,44.0,B,0.0,True,0,10.0
USR-02957,44.0,B,2.96,True,0,7.0
USR-03901,43.98,B,3.98,False,0,10.0
USR-09036,43.98,B,0.0,True,0,8.0
USR-14127,43.92,B,4.32,True,0,6.0
USR-02289,43.92,B,13.15,False,0,7.0
USR-03490,43.91,B,0.0,True,0,7.0
USR-12348,43.91,B,0.0,True,0,8.0
USR-04038,43.91,B,6.39,True,0,5.0
USR-11137,43.9,B,15.31,False,0,8.0
USR-06890,43.9,B,3.41,True,0,4.0
USR-00231,43.89,B,27.83,False,0,3.0
USR-09216,43.88,B,21.19,False,0,7.0
USR-08710,43.88,B,15.5,False,0,7.0
USR-11896,43.87,B,20.71,False,0,6.0
USR-14055,43.86,B,7.23,True,0,5.0
USR-03043,43.86,B,30.96,False,0,6.0
USR-13093,43.84,B,4.26,False,1,6.0
USR-07052,43.83,B,8.25,False,0,8.0
USR-03151,43.83,B,47.68,False,0,4.0
USR-00299,43.83,B,0.0,True,1,4.0
USR-13153,43.82,B,41.4,False,0,7.0
USR-00238,43.82,B,12.32,False,0,8.0
USR-02612,43.79,B,0.0,True,0,7.0
USR-13129,43.79,B,35.31,False,0,4.0
USR-00128,43.78,B,14.96,False,0,8.0
USR-08891,43.75,B,5.73,False,0,7.0
USR-14476,43.74,B,0.0,True,0,7.0
USR-09885,43.73,B,8.18,True,0,7.0
USR-13210,43.73,B,7.08,False,0,9.0
USR-11622,43.72,B,0.0,True,0,8.0
USR-06925,43.72,B,0.0,True,0,6.0
USR-02973,43.7,B,3.96,False,0,10.0
USR-11483,43.68,B,13.23,True,0,4.0
USR-04984,43.68,B,0.0,True,0,8.0
USR-12913,43.67,B,2.25,True,0,4.0
USR-04162,43.66,B,0.0,True,0,6.0
USR-03147,43.66,B,9.94,False,0,7.0
USR-08263,43.66,B,9.44,False,0,7.0
USR-04377,43.65,B,9.28,True,0,5.0
USR-10111,43.64,B,21.72,False,0,5.0
USR-00418,43.63,B,0.0,True,0,9.0
USR-04870,43.63,B,2.93,True,0,7.0
USR-10271,43.63,B,21.65,False,0,6.0
USR-09281,43.62,B,5.81,False,0,9.0
USR-12916,43.61,B,0.53,False,0,10.0
USR-03499,43.6,B,4.42,True,0,7.0
USR-06967,43.6,B,0.0,True,0,7.0
USR-08570,43.6,B,8.71,True,0,6.0
USR-13515,43.59,B,6.42,False,0,9.0
USR-13637,43.57,B,0.0,True,0,6.0
USR-09122,43.55,B,9.23,False,1,4.0
USR-02255,43.55,B,0.0,False,1,8.0
USR-13081,43.54,B,31.13,False,0,7.0
USR-14226,43.54,B,0.0,True,0,7.0
USR-00226,43.53,B,14.0,False,0,8.0
USR-04937,43.52,B,21.34,False,0,6.0
USR-04541,43.51,B,10.88,False,0,9.0
USR-09711,43.49,B,9.45,False,0,8.0
USR-13215,43.49,B,13.08,True,0,3.0
USR-04630,43.49,B,15.73,False,0,7.0
USR-02390,43.48,B,0.0,False,1,9.0
USR-02627,43.47,B,3.69,False,0,9.0
USR-10983,43.47,B,26.6,False,0,5.0
USR-10483,43.46,B,0.0,True,0,7.0
USR-07883,43.46,B,0.0,True,0,10.0
USR-07798,43.46,B,0.0,True,0,9.0
USR-07209,43.43,B,0.0,True,0,7.0
USR-06119,43.42,B,10.96,True,0,3.0
USR-00027,43.4,B,4.65,False,0,7.0
USR-00345,43.39,B,13.46,True,0,4.0
USR-11967,43.38,B,0.0,True,1,6.0
USR-04682,43.38,B,0.0,True,0,7.0
USR-13203,43.38,B,0.0,True,0,6.0
USR-00846,43.36,B,0.0,True,0,7.0
USR-00966,43.35,B,25.1,False,0,7.0
USR-00829,43.34,B,0.0,True,0,10.0
USR-01225,43.33,B,20.19,False,0,4.0
USR-10668,43.33,B,27.21,False,0,6.0
USR-06290,43.32,B,5.71,False,0,9.0
USR-14928,43.32,B,6.04,True,0,3.0
USR-12249,43.32,B,0.0,True,0,6.0
USR-01849,43.31,B,0.0,True,0,8.0
USR-03528,43.3,B,0.0,False,1,8.0
USR-13133,43.3,B,0.0,True,0,9.0
USR-03102,43.28,B,20.43,False,0,4.0
USR-00015,43.28,B,0.0,True,0,9.0
USR-04987,43.25,B,28.86,False,0,5.0
USR-00797,43.25,B,12.57,False,0,7.0
USR-05595,43.25,B,14.01,False,0,8.0
USR-09270,43.22,B,2.96,True,0,7.0
USR-04316,43.2,B,4.74,True,0,5.0
USR-00621,43.18,B,0.0,True,0,8.0
USR-01176,43.17,B,0.0,True,0,10.0
USR-05513,43.17,B,9.41,True,0,4.0
USR-02947,43.16,B,0.0,True,0,9.0
USR-03644,43.16,B,4.31,False,0,9.0
USR-08852,43.15,B,14.86,False,0,9.0
USR-05755,43.15,B,0.55,False,0,7.0
USR-02192,43.15,B,26.03,False,0,7.0
USR-12271,43.14,B,0.0,True,0,7.0
USR-12479,43.14,B,0.0,True,0,8.0
USR-07053,43.13,B,0.0,False,1,6.0
USR-07749,43.13,B,0.0,True,1,3.0
USR-00777,43.13,B,0.99,False,0,8.0
USR-12298,43.13,B,4.75,True,0,5.0
USR-02177,43.11,B,11.48,True,0,5.0
USR-07212,43.1,B,0.0,True,0,9.0
USR-11782,43.1,B,2.21,False,0,8.0
USR-01933,43.09,B,10.17,True,0,7.0
USR-01089,43.09,B,1.8,False,0,7.0
USR-11134,43.08,B,0.0,True,0,6.0
USR-01945,43.08,B,0.0,True,0,6.0
USR-03067,43.08,B,0.0,True,0,6.0
USR-05659,43.06,B,0.0,True,0,9.0
USR-01063,43.06,B,25.79,False,0,7.0
USR-01008,43.06,B,0.0,True,0,6.0
USR-09674,43.04,B,16.36,False,0,8.0
USR-03076,43.03,B,7.64,True,0,6.0
USR-02092,43.0,B,4.39,True,0,6.0
USR-01827,43.0,B,5.44,True,0,4.0
USR-00874,42.99,B,0.0,True,0,7.0
USR-09575,42.99,B,0.0,True,0,10.0
USR-08251,42.97,B,0.27,True,0,7.0
USR-08674,42.97,B,0.0,True,0,8.0
USR-09501,42.97,B,33.13,False,0,4.0
USR-06426,42.97,B,0.0,True,0,7.0
USR-13140,42.96,B,5.24,False,0,7.0
USR-14413,42.96,B,19.09,False,0,7.0
USR-13740,42.95,B,0.0,True,0,6.0
USR-10187,42.93,B,0.0,True,0,7.0
USR-11521,42.92,B,18.43,False,0,7.0
USR-03987,42.91,B,0.0,False,0,9.0
USR-06763,42.9,B,0.0,True,0,7.0
USR-12601,42.9,B,19.65,False,0,3.0
USR-07282,42.9,B,14.45,False,0,4.0
USR-02054,42.9,B,12.26,False,0,7.0
USR-05889,42.89,B,33.64,False,0,6.0
USR-14837,42.89,B,1.91,False,0,7.0
USR-02401,42.89,B,10.04,True,0,6.0
USR-04639,42.88,B,9.09,False,0,8.0
USR-00156,42.88,B,10.3,False,0,7.0
USR-11005,42.86,B,0.0,True,0,9.0
USR-03047,42.85,B,0.0,True,0,9.0
USR-10159,42.84,B,0.0,True,0,6.0
USR-01345,42.84,B,2.7,False,0,10.0
USR-11094,42.84,B,20.75,False,0,5.0
USR-14112,42.83,B,4.96,False,0,8.0
USR-03924,42.83,B,5.02,True,0,4.0
USR-04085,42.82,B,0.0,True,0,6.0
USR-14519,42.81,B,30.44,False,0,5.0
USR-06865,42.81,B,9.41,True,0,5.0
USR-02835,42.8,B,0.0,False,1,7.0
USR-12673,42.8,B,0.0,True,0,8.0
USR-14090,42.79,B,0.0,True,0,6.0
USR-03282,42.78,B,0.0,True,0,8.0
USR-10209,42.77,B,7.03,False,0,10.0
USR-01085,42.71,B,64.35,False,0,7.0
USR-08379,42.71,B,0.0,False,0,10.0
USR-02043,42.71,B,6.75,False,0,9.0
USR-07612,42.7,B,9.34,True,0,4.0
USR-02924,42.69,B,8.36,False,0,8.0
USR-14230,42.66,B,0.0,True,0,9.0
USR-05049,42.64,B,0.0,True,0,6.0
USR-13882,42.63,B,4.29,False,0,8.0
USR-13733,42.63,B,5.97,True,0,6.0
USR-06521,42.62,B,5.75,False,0,9.0
USR-14332,42.62,B,5.73,True,0,6.0
USR-07109,42.62,B,0.0,True,0,7.0
USR-11297,42.61,B,0.0,True,0,7.0
USR-14061,42.6,B,4.72,False,0,8.0
USR-01408,42.6,B,0.34,True,0,6.0
USR-13990,42.58,B,0.0,False,1,8.0
USR-05784,42.58,B,12.14,False,0,7.0
USR-00301,42.58,B,2.53,True,0,3.0
USR-14021,42.56,B,0.0,True,0,7.0
USR-10441,42.55,B,10.32,False,0,10.0
USR-04124,42.55,B,0.0,True,0,8.0
USR-11565,42.54,B,0.0,True,0,7.0
USR-14629,42.53,B,0.0,True,0,7.0
USR-07695,42.53,B,21.53,False,0,7.0
USR-00699,42.49,B,5.75,True,0,3.0
USR-10682,42.49,B,0.0,True,0,7.0
USR-14064,42.48,B,10.9,False,0,10.0
USR-05773,42.48,B,20.91,False,0,6.0
USR-04807,42.47,B,7.15,False,0,7.0
USR-12629,42.47,B,0.39,True,0,7.0
USR-11892,42.46,B,0.0,True,0,6.0
USR-01862,42.46,B,1.51,False,0,8.0
USR-06089,42.45,B,0.0,True,0,7.0
USR-01683,42.45,B,19.94,False,0,7.0
USR-10486,42.45,B,7.1,False,0,7.0
USR-11633,42.44,B,0.0,True,0,6.0
USR-01201,42.44,B,5.82,True,0,6.0
USR-03337,42.43,B,0.66,True,0,6.0
USR-05841,42.42,B,14.24,True,0,6.0
USR-05135,42.4,B,0.0,False,0,9.0
USR-12035,42.39,B,6.74,True,0,3.0
USR-00457,42.39,B,32.55,False,0,4.0
USR-08075,42.39,B,0.0,True,0,8.0
USR-09240,42.39,B,0.0,False,0,9.0
USR-14649,42.37,B,7.0,False,0,7.0
USR-07341,42.36,B,5.49,False,0,8.0
USR-04465,42.36,B,0.0,True,0,9.0
USR-11927,42.35,B,0.0,False,0,10.0
USR-12600,42.33,B,0.0,True,0,7.0
USR-01454,42.29,B,10.41,False,0,7.0
USR-04171,42.28,B,10.82,True,0,3.0
USR-11534,42.27,B,0.0,True,0,7.0
USR-00686,42.24,B,10.64,False,0,8.0
USR-08946,42.24,B,0.0,True,0,8.0
USR-04894,42.23,B,0.93,True,0,6.0
USR-01285,42.23,B,4.18,True,0,3.0
USR-11551,42.22,B,26.56,False,0,7.0
USR-09778,42.2,B,0.0,True,0,6.0
USR-01268,42.19,B,0.0,True,0,8.0
USR-06500,42.18,B,12.61,True,0,5.0
USR-12074,42.16,B,0.0,True,0,7.0
USR-12628,42.15,B,27.71,False,0,6.0
USR-06951,42.14,B,7.7,False,0,9.0
USR-01229,42.14,B,5.76,True,0,3.0
USR-12846,42.14,B,2.8,True,0,7.0
USR-10392,42.13,B,19.49,False,0,7.0
USR-13122,42.11,B,23.93,False,0,6.0
USR-07418,42.11,B,7.38,False,0,7.0
USR-13260,42.11,B,0.0,True,0,8.0
USR-12686,42.1,B,6.07,False,0,8.0
USR-07249,42.09,B,0.0,True,0,6.0
USR-04710,42.09,B,8.12,False,0,7.0
USR-03367,42.09,B,6.32,False,0,10.0
USR-04665,42.08,B,11.92,False,0,9.0
USR-03931,42.06,B,22.63,False,0,7.0
USR-14826,42.05,B,10.57,False,0,8.0
USR-03326,42.04,B,6.79,True,0,3.0
USR-00042,42.04,B,8.47,True,0,3.0
USR-09843,42.03,B,0.0,True,0,7.0
USR-12049,42.02,B,0.0,True,0,7.0
USR-09893,42.02,B,6.96,False,0,8.0
USR-03636,42.0,B,9.94,False,0,7.0
USR-13818,42.0,B,0.0,True,0,7.0
USR-12575,41.97,B,0.0,True,0,9.0
USR-08971,41.97,B,8.55,False,1,6.0
USR-13369,41.97,B,23.84,False,0,6.0
USR-00608,41.97,B,4.79,True,0,7.0
USR-12018,41.92,B,0.0,False,0,9.0
USR-05251,41.9,B,6.15,False,0,9.0
USR-00905,41.88,B,3.02,False,0,7.0
USR-04659,41.88,B,0.0,True,0,7.0
