user_id,cashback_perdido_mensual,segmento,nomina_domiciliada,ingreso_mensual_mxn,score_buro,edad,ocupacion,satisfaccion_1_10,dias_desde_ultimo_login,num_productos_activos
USR-06340,129.76893,B,False,43000,599,42,Independiente,9.0,3,3
USR-06343,26.407574999999998,C,True,9000,553,26,Empleado,9.0,6,1
USR-06344,11.400785714285714,C,False,16500,335,26,Empresario,4.0,12,2
USR-06347,12.56865,C,False,29000,388,37,Empleado,5.0,160,0
USR-06349,7.1635,C,False,6500,417,33,Desempleado,7.0,178,1
USR-06350,31.64635,C,True,31000,611,26,Empleado,,9,3
USR-06351,37.45056666666667,C,True,26000,662,48,Empleado,8.0,12,2
USR-06352,12.812872727272726,C,True,22500,632,24,Empleado,7.0,3,2
USR-06354,15.61320909090909,C,False,28500,694,28,Empresario,9.0,3,1
USR-06356,11.7243,C,False,12000,648,34,Empleado,5.0,136,2
USR-06361,21.6746,C,True,27000,519,34,Empleado,10.0,19,1
USR-06362,3.67025,C,False,9500,410,52,Empleado,5.0,176,0
USR-06368,22.64969,C,True,19000,682,31,Empleado,6.0,19,1
USR-06369,6.6564000000000005,C,False,20000,592,31,Desempleado,4.0,96,1
USR-06370,15.6044,C,False,26000,416,27,Desempleado,4.0,85,1
USR-06374,34.48906666666667,C,True,22000,687,36,Empleado,10.0,17,2
USR-06375,5.6759,C,False,9000,397,50,Jubilado,6.0,179,1
USR-06377,4.864233333333333,C,False,26500,530,47,Independiente,4.0,98,1
USR-06378,253.99509000000003,B,False,20000,534,35,Independiente,10.0,14,3
USR-06381,7.578728571428572,C,True,7500,396,30,Empleado,3.0,22,1
USR-06385,16.64342222222222,C,False,8000,371,25,Empleado,3.0,4,1
USR-06388,21.74915,C,True,9000,646,40,Empleado,9.0,15,3
USR-06389,0.44020000000000004,C,False,34000,472,45,Independiente,5.0,96,1
USR-06390,14.583185714285715,C,True,6500,536,33,Empleado,,1,3
USR-06393,16.099414285714285,C,False,17000,342,39,Independiente,3.0,9,1
USR-06399,16.615528571428573,C,True,28000,687,42,Empleado,,14,3
USR-06400,21.093183333333332,C,True,27500,502,45,Empleado,9.0,4,4
USR-06404,11.776942857142858,C,True,37500,540,46,Empleado,9.0,3,3
USR-06405,12.106800000000002,C,False,11500,340,31,Empleado,6.0,12,3
USR-06408,22.97885,C,True,28000,616,40,Empleado,6.0,10,2
USR-06410,21.459645454545456,C,True,36500,750,49,Empleado,7.0,2,3
USR-06412,24.1713375,C,True,13000,692,33,Empleado,7.0,2,3
USR-06413,13.144866666666667,C,False,19500,448,25,Independiente,7.0,16,1
USR-06415,253.50455714285718,B,False,55000,710,50,Empresario,10.0,10,2
USR-06416,123.26651111111111,B,False,84000,541,41,Empresario,10.0,10,4
USR-06418,16.782909090909094,C,False,29000,544,29,Empleado,8.0,1,0
USR-06419,21.791066666666666,C,True,31000,730,29,Empleado,8.0,18,2
USR-06421,21.959581818181817,C,True,25500,571,38,Empleado,9.0,2,3
USR-06422,27.16127777777778,C,False,35000,749,51,Empleado,9.0,12,5
USR-06423,11.811616666666666,C,False,11500,420,47,Empresario,4.0,20,2
USR-06424,196.64199090909094,B,False,30000,713,28,Empresario,8.0,4,4
USR-06426,27.852877777777778,C,True,25500,519,50,Empleado,7.0,5,4
USR-06428,14.140030000000001,C,False,21500,570,49,Independiente,6.0,19,3
USR-06429,130.96144,B,False,42000,574,34,Independiente,8.0,7,2
USR-06432,34.9324,C,True,54000,666,32,Empleado,10.0,9,3
USR-06433,5.0372,C,False,31500,520,27,Desempleado,6.0,117,0
USR-06434,10.58665,C,True,11000,538,28,Empleado,7.0,12,1
USR-06435,10.34628,C,False,23500,401,52,Empresario,7.0,178,0
USR-06439,15.039672727272727,C,True,34500,588,35,Empleado,6.0,3,4
USR-06440,4.7744,C,False,24500,673,36,Desempleado,6.0,63,1
USR-06441,20.27784,C,True,24000,482,26,Empleado,9.0,2,4
USR-06442,14.31139,C,True,24000,365,43,Empleado,6.0,22,2
USR-06443,12.36087,C,False,22500,496,38,Empleado,6.0,9,2
USR-06445,18.182455555555556,C,True,15000,623,36,Empleado,9.0,9,2
USR-06446,120.68574545454544,B,False,28000,793,30,Empresario,6.0,0,3
USR-06447,186.12615555555556,B,False,82000,533,29,Empresario,8.0,0,3
USR-06448,5.002375,C,False,15000,536,43,Empleado,5.0,139,1
USR-06449,132.993,B,False,38000,742,39,Independiente,7.0,13,3
USR-06453,6.48434,C,True,23000,520,40,Empleado,6.0,1,2
USR-06454,4.2032,C,False,28500,620,50,Desempleado,4.0,170,1
USR-06457,19.242844444444444,C,True,17500,757,32,Empleado,7.0,9,3
USR-06460,25.413899999999998,C,False,44000,727,39,Independiente,10.0,4,2
USR-06461,52.0187375,C,False,55000,840,34,Independiente,9.0,11,2
USR-06462,21.7878,C,False,26500,683,28,Estudiante,6.0,141,2
USR-06467,39.94713333333333,C,True,47000,834,48,Empleado,9.0,19,1
USR-06469,27.156240000000004,C,False,71000,716,41,Empleado,10.0,4,3
USR-06476,13.983544444444444,C,False,10000,505,46,Empleado,5.0,15,1
USR-06477,10.2004,C,False,13000,499,41,Estudiante,4.0,110,1
USR-06478,199.9632125,B,False,45000,633,54,Empresario,,10,2
USR-06481,15.11398888888889,C,True,12500,454,26,Empleado,7.0,21,2
USR-06488,18.700675,C,True,34000,643,36,Empleado,6.0,16,4
USR-06493,11.62379,C,False,9500,599,48,Empleado,6.0,11,3
USR-06494,19.396390000000004,C,True,38000,502,29,Empleado,10.0,17,3
USR-06495,18.760566666666666,C,True,32500,630,40,Empleado,8.0,4,2
USR-06499,2.7898,C,False,14000,558,54,Jubilado,6.0,125,1
USR-06500,12.450275,C,True,6500,436,38,Empleado,5.0,22,1
USR-06502,10.619166666666667,C,True,9000,614,36,Empleado,5.0,175,1
USR-06504,0.0,C,False,14000,474,23,Empleado,6.0,171,2
USR-06505,15.482890000000001,C,True,26000,575,31,Empleado,8.0,6,3
USR-06506,28.68075,C,True,38500,766,37,Empleado,10.0,14,3
USR-06507,24.493018181818183,C,True,21000,658,30,Empleado,9.0,17,3
USR-06508,23.56121,C,True,16500,777,32,Empleado,10.0,7,1
USR-06509,31.310470000000002,C,False,77000,774,59,Empleado,7.0,3,4
USR-06510,23.45777142857143,C,True,21000,506,41,Empleado,6.0,14,3
USR-06513,195.10224545454545,B,False,81000,654,44,Independiente,9.0,13,3
USR-06517,17.42335,C,True,31000,606,53,Empleado,10.0,0,3
USR-06520,10.794711111111111,C,False,13000,715,21,Estudiante,7.0,0,3
USR-06521,15.398063636363638,C,False,15000,638,27,Empleado,9.0,1,2
USR-06522,12.7223,C,False,20500,529,31,Empleado,6.0,19,1
USR-06523,8.67366,C,False,18500,615,29,Independiente,,54,0
USR-06524,6.1425,C,False,33000,502,42,Estudiante,7.0,42,0
USR-06525,2.9571500000000004,C,True,20000,445,52,Empleado,4.0,150,0
USR-06527,55.07832500000001,C,False,60000,834,57,Independiente,10.0,7,3
USR-06528,21.444033333333337,C,True,11500,550,45,Empleado,8.0,16,2
USR-06531,6.05535,C,False,9500,695,45,Empleado,6.0,75,0
USR-06532,148.1658,B,False,77000,647,36,Empresario,10.0,8,5
USR-06533,9.593422222222223,C,False,12000,405,24,Empleado,,2,3
USR-06534,10.536025,C,True,12500,416,41,Empleado,3.0,22,3
USR-06536,26.72848,C,True,35500,603,28,Empleado,10.0,11,4
USR-06537,204.26638333333335,B,False,79000,676,32,Empleado,7.0,15,3
USR-06541,185.76903333333334,B,False,29000,781,53,Empresario,,9,3
USR-06542,191.5013625,B,False,84000,809,45,Independiente,7.0,4,3
USR-06543,20.047918181818183,C,True,21500,760,49,Empleado,7.0,15,3
USR-06549,9.249400000000001,C,False,13500,622,31,Empleado,5.0,91,1
USR-06550,22.467483333333334,C,True,17500,628,51,Empleado,7.0,5,4
USR-06554,16.049214285714285,C,True,10000,577,49,Empleado,7.0,3,1
USR-06557,15.99569,C,False,8000,367,25,Empleado,5.0,21,1
USR-06559,14.653172727272727,C,True,31500,492,25,Empleado,10.0,18,3
USR-06560,15.713250000000002,C,True,28000,754,40,Empleado,10.0,12,3
USR-06561,212.75892857142858,B,False,35000,527,31,Empresario,8.0,2,4
USR-06565,45.050216666666664,C,False,48000,705,53,Empleado,9.0,8,5
USR-06566,14.73973,C,True,18000,593,46,Empleado,4.0,19,1
USR-06567,12.711789999999999,C,False,11000,433,45,Empleado,,1,3
USR-06574,0.0,C,False,11000,648,46,Empresario,6.0,139,1
USR-06575,13.268183333333333,C,True,28500,519,38,Empleado,6.0,7,2
USR-06577,9.347900000000001,C,False,10500,426,24,Empleado,6.0,141,1
USR-06580,8.483600000000001,C,False,15000,547,26,Empleado,5.0,151,2
USR-06581,15.5576,C,False,6500,596,50,Independiente,7.0,22,1
USR-06583,22.061583333333335,C,False,50000,790,45,Empleado,7.0,10,1
USR-06588,130.9917625,B,False,63000,564,32,Empresario,9.0,12,1
USR-06590,9.782244444444444,C,True,22500,777,31,Empleado,8.0,3,3
USR-06591,24.085085714285718,C,True,12000,742,49,Empleado,8.0,2,1
USR-06592,22.152981818181818,C,True,10000,556,38,Empleado,7.0,3,3
USR-06593,17.1781,C,False,12000,320,37,Empleado,5.0,7,1
USR-06595,9.167800000000002,C,False,22500,599,27,Empresario,5.0,15,1
USR-06598,24.290858333333333,C,True,31500,736,27,Empleado,10.0,8,3
USR-06599,37.576928571428574,C,False,58500,845,36,Independiente,10.0,1,3
USR-06600,239.48496,B,False,88000,540,44,Empresario,10.0,13,1
USR-06601,18.162881818181816,C,False,20000,531,27,Empleado,7.0,2,3
USR-06602,17.82357142857143,C,False,18500,312,41,Empleado,3.0,15,1
USR-06603,16.018133333333335,C,False,9500,410,29,Empleado,4.0,2,2
USR-06604,111.36021000000001,B,False,33000,742,37,Independiente,8.0,6,3
USR-06605,45.476675,C,False,39000,776,46,Independiente,8.0,18,2
USR-06606,3.0368500000000003,C,False,23000,455,33,Desempleado,4.0,91,0
USR-06607,47.450185714285716,C,False,64000,846,35,Independiente,7.0,12,3
USR-06608,24.687355555555555,C,False,50000,835,49,Independiente,7.0,14,4
USR-06609,13.521042857142858,C,False,14500,427,37,Independiente,7.0,9,1
USR-06610,106.83399000000001,B,False,52000,643,48,Independiente,10.0,11,3
USR-06612,12.0011125,C,False,18000,347,28,Empresario,5.0,19,1
USR-06614,22.89610833333333,C,True,28500,615,25,Empleado,9.0,7,3
USR-06615,20.55616666666667,C,True,12000,486,28,Empleado,10.0,1,3
USR-06616,119.1285090909091,B,True,39000,588,37,Empleado,9.0,15,2
USR-06621,25.365185714285712,C,True,26000,651,52,Empleado,7.0,6,3
USR-06622,16.28052222222222,C,True,10500,571,26,Empleado,6.0,16,1
USR-06624,36.2737375,C,False,30000,801,60,Independiente,7.0,13,3
USR-06626,9.837211111111111,C,True,17500,490,41,Empleado,5.0,17,1
USR-06632,9.127400000000002,C,False,32000,577,30,Empleado,5.0,75,0
USR-06633,4.361000000000001,C,False,17500,532,51,Jubilado,7.0,170,1
USR-06634,14.389450000000002,C,False,24000,392,49,Independiente,3.0,9,2
USR-06639,24.885099999999998,C,True,31000,531,31,Empleado,9.0,10,2
USR-06640,5.1617,C,False,6000,531,37,Desempleado,7.0,68,1
USR-06641,54.5405375,C,False,26000,608,60,Independiente,10.0,13,3
USR-06642,4.861633333333333,C,False,31000,384,46,Independiente,5.0,97,0
USR-06643,8.17115,C,False,12000,508,50,Desempleado,4.0,55,0
USR-06645,146.74737777777779,B,False,94000,674,42,Empresario,9.0,11,3
USR-06649,4.7119333333333335,C,False,8500,702,55,Empleado,4.0,30,1
USR-06650,8.287525,C,False,23500,533,38,Empleado,6.0,0,1
USR-06652,7.139600000000001,C,False,14500,576,45,Empleado,3.0,4,2
USR-06654,199.82342857142856,B,False,58000,535,38,Empresario,6.0,12,4
USR-06655,25.27238,C,True,56000,837,58,Empleado,9.0,11,5
USR-06656,42.047000000000004,C,False,38000,586,48,Empresario,9.0,11,2
USR-06657,21.049144444444448,C,False,43000,594,45,Independiente,9.0,16,2
USR-06658,24.233055555555556,C,True,18000,757,27,Empleado,6.0,16,1
USR-06661,22.230783333333335,C,True,35000,586,55,Empleado,8.0,19,2
USR-06669,61.894079999999995,C,False,61000,672,38,Independiente,7.0,6,3
USR-06671,10.7188,C,True,22500,631,46,Empleado,7.0,8,0
USR-06672,44.05245,C,False,24000,793,40,Independiente,10.0,18,4
USR-06673,21.625885714285715,C,True,17500,593,47,Empleado,,4,2
USR-06674,19.777036363636366,C,True,30000,636,32,Empleado,9.0,1,2
USR-06675,11.288254545454546,C,False,9000,761,30,Empleado,,3,2
USR-06676,13.046757142857144,C,True,7500,481,29,Empleado,3.0,24,1
USR-06678,2.3604,C,False,34000,704,23,Desempleado,6.0,79,0
USR-06681,57.8343625,C,False,79000,720,31,Empleado,8.0,14,3
USR-06685,65.77001818181819,C,False,23500,753,33,Empleado,10.0,3,2
USR-06688,26.388433333333335,C,True,32000,676,46,Empleado,10.0,2,3
USR-06689,12.6909,C,True,23500,473,29,Empleado,10.0,2,2
USR-06691,27.11692,C,False,47000,713,33,Empresario,9.0,1,4
USR-06693,14.584072727272728,C,False,10500,690,21,Empleado,7.0,3,2
USR-06694,13.224618181818181,C,False,7500,704,30,Independiente,9.0,2,0
USR-06696,9.212187499999999,C,False,24500,426,34,Empleado,5.0,9,2
USR-06697,8.0257,C,True,17000,461,47,Empleado,5.0,179,0
USR-06699,19.79836,C,True,12500,778,45,Empleado,8.0,9,3
USR-06701,31.479777777777777,C,True,15500,539,31,Empleado,7.0,7,1
USR-06704,7.321466666666667,C,False,22000,714,28,Estudiante,4.0,153,1
USR-06705,11.960133333333333,C,True,9500,390,37,Empleado,3.0,5,2
USR-06706,3.6944999999999997,C,False,27000,482,51,Desempleado,4.0,132,1
USR-06708,15.315216666666666,C,False,20500,481,29,Empleado,5.0,21,2
USR-06712,192.24262000000002,B,False,49000,593,48,Empresario,10.0,8,4
USR-06715,15.598575,C,False,19000,452,31,Empleado,5.0,20,2
USR-06716,9.321033333333332,C,False,9500,437,36,Independiente,5.0,14,2
USR-06717,18.0114375,C,True,30000,527,33,Empleado,8.0,6,0
USR-06720,15.3614,C,True,16000,599,31,Empleado,9.0,10,3
USR-06721,30.691787500000004,C,True,52000,732,40,Empleado,10.0,15,3
USR-06722,53.53920909090909,C,True,31000,778,55,Empleado,7.0,16,3
USR-06723,120.30195714285715,B,False,60000,532,53,Independiente,7.0,8,5
USR-06729,42.18175,C,True,21000,713,38,Empleado,9.0,7,2
USR-06731,14.7792,C,True,38000,515,40,Empleado,6.0,6,2
USR-06733,9.508485714285714,C,False,13000,437,40,Independiente,5.0,22,1
USR-06734,162.8457125,B,False,61000,543,40,Empresario,9.0,5,3
USR-06736,13.072075,C,True,34500,633,48,Empleado,9.0,19,2
USR-06738,32.470683333333334,C,False,10000,556,46,Empleado,3.0,24,1
USR-06739,9.094766666666667,C,False,7500,704,29,Empleado,4.0,137,1
USR-06740,17.536614285714286,C,False,7000,527,27,Independiente,6.0,16,1
USR-06741,6.3673,C,False,15000,518,50,Empleado,4.0,135,1
USR-06742,1.4720499999999999,C,False,12500,685,56,Desempleado,7.0,136,1
USR-06743,14.386388888888888,C,True,37000,503,35,Empleado,8.0,11,3
USR-06744,10.7178125,C,False,23500,522,39,Empresario,,12,1
USR-06745,6.4886,C,True,12500,457,26,Empleado,7.0,60,1
USR-06747,1.2352,C,False,26000,561,41,Desempleado,4.0,52,1
USR-06748,5.339033333333333,C,False,24500,409,23,Estudiante,5.0,103,1
USR-06749,24.871654545454547,C,True,26500,556,53,Empleado,7.0,2,2
USR-06750,12.758400000000002,C,False,7500,413,34,Empleado,6.0,22,1
USR-06751,19.082036363636362,C,True,35500,775,38,Empleado,8.0,3,3
USR-06755,45.769754545454546,C,False,33000,653,31,Independiente,,1,2
USR-06757,195.48877777777778,B,False,83000,612,40,Independiente,8.0,12,3
USR-06758,2.6609000000000003,C,False,7500,538,40,Independiente,6.0,98,0
USR-06759,6.320800000000001,C,False,34000,711,50,Independiente,4.0,129,0
USR-06760,192.89346363636366,B,False,40000,562,53,Empresario,7.0,10,2
USR-06761,182.3589,B,False,28000,650,35,Empresario,8.0,7,2
USR-06762,9.42792,C,False,16000,395,35,Independiente,4.0,12,2
USR-06763,8.173,C,True,30000,682,60,Empleado,,41,2
USR-06764,13.447955555555557,C,True,28000,676,45,Empleado,8.0,0,3
USR-06765,22.4919,C,True,35500,534,51,Empleado,6.0,2,4
USR-06767,9.875933333333332,C,False,15500,494,38,Empleado,3.0,6,1
USR-06768,18.831833333333336,C,True,28500,515,50,Empleado,6.0,19,3
USR-06769,5.191225,C,True,13000,710,32,Empleado,6.0,49,1
USR-06770,174.61617777777778,B,False,29000,727,45,Independiente,8.0,4,2
USR-06771,18.0947,C,True,34000,624,29,Empleado,10.0,11,1
USR-06778,8.8649,C,False,8500,419,25,Independiente,7.0,12,0
USR-06788,14.833562500000001,C,True,38000,512,39,Empleado,7.0,18,2
USR-06789,15.260449999999999,C,False,5500,463,53,Desempleado,6.0,72,1
USR-06790,4.9696,C,False,30000,635,26,Empleado,7.0,46,2
USR-06792,218.85174999999998,B,False,52000,684,34,Empresario,8.0,0,2
USR-06793,20.79927,C,True,28000,512,35,Empleado,9.0,1,3
USR-06794,27.643062500000003,C,False,50000,627,37,Empleado,8.0,14,3
USR-06796,5.1314,C,False,15000,505,47,Empleado,6.0,157,0
USR-06797,43.4176375,C,False,32000,788,34,Independiente,8.0,4,3
USR-06798,15.0398,C,False,14500,696,18,Empleado,9.0,3,2
USR-06799,32.710122222222225,C,False,42000,786,46,Empleado,9.0,11,4
USR-06800,22.447300000000002,C,True,29000,765,47,Empleado,9.0,1,3
USR-06805,20.06691,C,True,15500,552,40,Empleado,6.0,2,5
USR-06806,26.76959,C,False,41000,641,60,Empresario,10.0,11,3
USR-06808,40.02531428571429,C,False,50000,812,47,Empleado,9.0,9,3
USR-06809,14.472636363636365,C,True,11000,565,22,Empleado,7.0,1,2
USR-06811,14.798642857142855,C,True,38500,770,40,Empleado,7.0,19,5
USR-06813,771.82515,A,False,81000,535,41,Empresario,7.0,2,3
USR-06814,13.847014285714286,C,False,16000,554,26,Empleado,3.0,24,1
USR-06815,15.59671111111111,C,False,10500,570,37,Independiente,4.0,15,1
USR-06817,19.5136,C,True,27500,665,53,Empleado,10.0,13,2
USR-06819,15.80607,C,False,6500,554,45,Independiente,5.0,18,1
USR-06821,10.14951111111111,C,True,24500,430,38,Empleado,,12,3
USR-06822,16.70757142857143,C,False,15500,479,50,Independiente,4.0,11,1
USR-06823,11.634633333333333,C,True,17000,527,32,Empleado,3.0,8,3
USR-06824,2.882733333333333,C,False,17500,406,30,Independiente,5.0,106,1
USR-06827,7.132316666666667,C,False,12500,486,50,Independiente,5.0,1,1
USR-06829,334.39677500000005,A,False,43000,757,38,Independiente,10.0,2,5
USR-06830,11.004233333333334,C,False,10000,504,37,Independiente,3.0,0,1
USR-06831,174.857075,B,False,37000,653,48,Independiente,10.0,14,3
USR-06833,26.49634545454546,C,True,11000,545,50,Empleado,7.0,2,4
USR-06836,8.642299999999999,C,True,18000,450,34,Empleado,5.0,12,1
USR-06837,6.3365,C,False,30000,618,47,Estudiante,6.0,176,2
USR-06838,197.31551,B,False,33000,646,55,Independiente,8.0,6,3
USR-06841,53.50587272727273,C,False,35000,711,56,Independiente,,17,3
USR-06842,10.663418181818182,C,False,24500,585,24,Empleado,,3,2
USR-06843,98.03466666666667,C,False,40000,707,46,Independiente,8.0,7,3
USR-06844,12.077614285714287,C,False,18500,375,33,Empleado,3.0,15,1
USR-06845,27.065783333333332,C,True,30500,585,32,Empleado,10.0,0,4
USR-06846,19.663990000000002,C,True,30500,762,25,Empleado,9.0,2,3
USR-06848,199.69295555555556,B,False,48000,635,51,Independiente,10.0,10,2
USR-06849,6.051350000000001,C,False,27000,658,33,Estudiante,6.0,105,0
USR-06852,3.63295,C,False,31500,378,51,Independiente,6.0,169,1
USR-06854,15.941325,C,False,15500,554,48,Independiente,4.0,18,2
USR-06856,18.766000000000002,C,True,36500,642,35,Empleado,8.0,6,2
USR-06858,140.17745000000002,B,False,36000,597,34,Empresario,7.0,12,3
USR-06859,48.142109090909095,C,False,35000,648,51,Empleado,10.0,5,2
USR-06860,29.71361428571429,C,False,27000,764,49,Independiente,10.0,10,3
USR-06862,13.089933333333335,C,False,18000,464,41,Independiente,7.0,19,1
USR-06864,2.2012,C,True,4500,572,58,Empleado,4.0,57,1
USR-06865,8.753242857142856,C,True,9500,388,35,Empleado,5.0,11,3
USR-06866,6.981,C,False,27500,399,57,Desempleado,4.0,107,0
USR-06867,7.2244,C,False,18000,580,59,Independiente,6.0,113,0
USR-06868,45.12626666666667,C,True,58000,676,49,Empleado,9.0,12,3
USR-06869,18.550814285714285,C,False,8500,518,26,Empresario,5.0,11,2
USR-06871,20.304554545454547,C,False,22500,593,21,Estudiante,9.0,0,2
USR-06873,8.6048,C,False,9500,712,52,Desempleado,,78,1
USR-06874,12.255700000000001,C,True,16000,558,28,Empleado,4.0,1,1
USR-06875,12.373245454545456,C,False,19500,456,28,Empleado,7.0,1,3
USR-06880,18.5904625,C,True,26500,607,43,Empleado,,14,3
USR-06882,14.04212,C,False,14500,418,33,Empresario,3.0,3,2
USR-06884,7.4445,C,False,32500,430,37,Desempleado,5.0,41,0
USR-06888,24.7802,C,True,11500,622,30,Empleado,6.0,16,3
USR-06890,11.174942857142858,C,True,23500,560,48,Empleado,4.0,15,2
USR-06891,13.9422875,C,True,36500,507,33,Empleado,9.0,0,1
USR-06892,5.459499999999999,C,False,18500,487,49,Empleado,6.0,104,0
USR-06893,25.9004625,C,False,60000,688,33,Empleado,9.0,10,2
USR-06896,31.790627272727274,C,False,30000,809,32,Independiente,10.0,0,4
USR-06897,3.6988,C,False,16000,638,44,Desempleado,6.0,150,1
USR-06898,3.1725,C,False,7500,506,27,Empresario,7.0,154,0
USR-06899,6.482075,C,False,16000,323,50,Empleado,7.0,10,0
USR-06900,10.92016,C,True,8000,391,37,Empleado,3.0,13,3
USR-06903,10.93638,C,False,10500,533,35,Independiente,5.0,20,1
USR-06904,160.10399999999998,B,False,39000,718,50,Empresario,10.0,10,3
USR-06907,14.736255555555553,C,False,21000,479,44,Empleado,4.0,7,1
USR-06908,11.186655555555555,C,True,22000,506,21,Empleado,8.0,2,3
USR-06909,10.018133333333333,C,False,30500,485,28,Desempleado,6.0,35,1
USR-06910,51.00556363636363,C,False,30500,741,44,Empleado,7.0,1,3
USR-06912,16.397033333333336,C,True,21500,632,53,Empleado,6.0,8,1
USR-06913,3.1001666666666665,C,False,16000,375,52,Empleado,5.0,103,0
USR-06914,0.5874,C,False,7500,430,44,Estudiante,6.0,71,1
USR-06916,4.1257,C,False,13500,548,52,Desempleado,5.0,103,1
USR-06917,41.39707,C,True,54000,690,60,Empleado,10.0,10,3
USR-06918,21.837455555555557,C,False,21000,428,43,Independiente,6.0,7,1
USR-06919,229.82224444444444,B,False,54000,704,29,Empresario,9.0,10,3
USR-06920,19.9036,C,False,12500,559,31,Independiente,6.0,15,1
USR-06921,34.33813333333333,C,False,43000,747,30,Empleado,7.0,8,3
USR-06922,8.363159999999999,C,False,19000,383,38,Independiente,7.0,21,1
USR-06924,11.956044444444444,C,False,10500,530,29,Independiente,5.0,9,1
USR-06925,17.8627,C,True,26500,763,41,Empleado,6.0,15,5
USR-06927,143.42178333333334,B,False,59000,754,50,Empresario,8.0,6,2
USR-06929,0.0,C,False,25000,521,38,Jubilado,,114,1
USR-06932,9.116042857142858,C,False,11000,358,49,Independiente,4.0,16,1
USR-06933,19.222033333333332,C,False,14000,301,43,Empleado,7.0,13,2
USR-06936,138.81737,B,False,76000,626,46,Independiente,9.0,11,2
USR-06938,6.26635,C,False,23000,591,54,Independiente,5.0,143,0
USR-06940,13.71962,C,False,8000,298,49,Empleado,6.0,24,0
USR-06941,12.883988888888888,C,True,19500,662,55,Empleado,10.0,17,3
USR-06942,3.77502,C,False,33000,588,60,Desempleado,4.0,140,1
USR-06943,16.569877777777776,C,False,14000,456,35,Empresario,4.0,9,1
USR-06945,20.230966666666667,C,False,17500,589,31,Independiente,7.0,8,2
USR-06946,8.11575,C,False,10500,486,39,Estudiante,6.0,102,1
USR-06947,15.811600000000002,C,False,20500,451,46,Independiente,3.0,20,2
USR-06948,32.87863,C,True,38500,556,53,Empleado,10.0,17,3
USR-06949,125.86882222222224,B,False,76000,760,34,Empresario,8.0,12,3
USR-06951,11.640609999999999,C,False,7000,671,30,Empleado,9.0,2,3
USR-06956,22.858175,C,False,19500,534,26,Empresario,3.0,12,1
USR-06959,35.13216,C,True,37000,781,49,Empleado,9.0,11,5
USR-06960,2.3547000000000002,C,False,34000,709,35,Desempleado,7.0,65,1
USR-06961,24.202655555555555,C,True,25000,517,38,Empleado,8.0,18,1
USR-06962,22.071485714285718,C,False,9500,310,35,Empleado,3.0,17,1
USR-06963,11.226472727272727,C,False,25500,756,32,Empleado,9.0,1,3
USR-06967,19.98608888888889,C,True,28500,584,53,Empleado,,10,2
USR-06968,22.494999999999997,C,False,35000,821,55,Empresario,7.0,17,3
USR-06972,12.662666666666667,C,True,16000,345,49,Empleado,7.0,13,2
USR-06973,12.773172727272726,C,False,9000,479,31,Independiente,9.0,2,2
USR-06977,110.85631999999998,B,False,21000,533,50,Independiente,10.0,9,3
USR-06978,25.980733333333333,C,True,14500,645,27,Empleado,10.0,1,2
USR-06980,6.9084,C,False,9000,542,35,Desempleado,4.0,157,1
USR-06981,9.083533333333333,C,True,11500,551,42,Empleado,7.0,0,1
USR-06982,7.45735,C,False,17500,457,25,Empleado,4.0,73,0
USR-06983,37.99772222222222,C,False,34000,767,30,Independiente,7.0,14,3
USR-06984,6.534800000000001,C,False,31000,656,24,Independiente,7.0,80,0
USR-06985,12.956966666666666,C,False,22000,463,36,Empresario,4.0,22,2
USR-06986,10.211400000000001,C,False,19000,482,33,Empleado,7.0,20,2
USR-06988,11.82166,C,False,24000,320,46,Independiente,5.0,4,1
USR-06992,7.296639999999999,C,False,23000,514,55,Desempleado,7.0,171,0
USR-06993,7.569,C,False,11500,406,51,Desempleado,4.0,72,0
USR-06994,139.26017000000002,B,False,39000,625,46,Empresario,10.0,6,4
USR-06997,164.3466222222222,B,False,84000,631,37,Empresario,7.0,2,3
USR-06998,11.815816666666668,C,False,16500,417,39,Empleado,6.0,16,2
USR-06999,17.728163636363636,C,True,27500,496,30,Empleado,10.0,19,2
USR-07000,70.05678888888889,C,True,11000,732,30,Empleado,6.0,18,2
USR-07001,21.529175,C,True,18000,633,29,Empleado,,14,4
USR-07003,16.302257142857144,C,True,36500,751,33,Empleado,7.0,9,1
USR-07005,13.932618181818183,C,False,12000,647,22,Estudiante,9.0,3,2
USR-07008,2.8647,C,False,24500,597,50,Desempleado,5.0,164,1
USR-07009,0.0,C,False,8000,446,39,Independiente,5.0,30,1
USR-07010,16.43867777777778,C,False,13000,351,31,Independiente,4.0,9,1
USR-07013,7.689766666666666,C,False,8500,337,43,Empleado,6.0,5,0
USR-07014,12.326227272727273,C,False,29500,679,24,Independiente,10.0,1,3
USR-07016,15.886055555555556,C,True,31500,504,42,Empleado,9.0,4,3
USR-07019,17.146449999999998,C,True,28000,707,30,Empleado,9.0,0,2
USR-07020,10.09048,C,False,19000,531,27,Independiente,5.0,16,2
USR-07021,6.066433333333333,C,False,33000,656,50,Estudiante,5.0,55,1
USR-07023,13.5801625,C,False,19000,328,25,Empleado,7.0,12,1
USR-07024,11.75188888888889,C,True,20000,709,32,Empleado,9.0,5,1
USR-07025,25.54585,C,True,11500,545,28,Empleado,8.0,15,4
USR-07026,4.69925,C,False,8000,610,26,Desempleado,6.0,153,1
